875	0
876	0
877	7
878	0
879	62
880	70
881	52
882	65
883	51
884	36
885	13
886	44
887	28
888	67
889	20
890	42
891	59
892	40
893	23
894	66
895	20
896	64
897	51
898	0
899	72
900	46
901	44
902	13
903	18
904	67
905	68
906	31
907	40
908	75
909	45
910	62
911	62
912	11
913	48
914	71
915	33
916	46
917	34
918	63
919	20
920	7
921	38
922	45
923	38
924	38
925	36
926	21
927	47
928	0
929	64
930	67
931	75
932	62
933	9
934	68
935	15
936	74
937	0
938	38
939	0
940	59
941	76
942	62
943	46
944	34
945	33
946	64
947	0
948	40
949	49
950	62
951	20
952	64
953	64
954	67
955	64
956	43
957	42
958	21
959	36
960	44
961	55
962	72
963	38
964	67
965	0
966	0
967	2
968	55
969	0
970	13
971	76
972	43
973	76
974	1
975	9
976	46
977	64
978	64
979	0
980	66
981	0
982	68
983	32
984	67
985	0
986	75
987	38
988	0
989	62
990	28
991	0
992	0
993	23
994	7
995	46
996	0
997	0
998	20
999	0
1000	41
1001	60
1002	38
1003	69
1004	13
1005	11
1006	0
1007	53
1008	7
1009	33
1010	32
1011	20
1012	60
1013	73
1014	25
1015	63
1016	45
1017	67
1018	0
1019	45
1020	60
1021	0
1022	39
1023	29
1024	38
1025	28
1026	67
1027	62
1028	64
1029	51
1030	51
1031	71
1032	49
1033	0
1034	70
1035	56
1036	28
1037	64
1038	20
1039	0
1040	62
1041	46
1042	0
1043	62
1044	64
1045	70
1046	20
1047	34
1048	0
1049	45
1050	20
1051	0
1052	0
1053	0
1054	0
1055	13
1056	37
1057	67
1058	62
1059	41
1060	69
1061	66
1062	1
1063	70
1064	62
1065	0
1066	13
1067	14
1068	62
1069	0
1070	11
1071	38
1072	34
1073	38
1074	64
1075	33
1076	71
1077	34
1078	74
1079	20
1080	21
1081	75
1082	62
1083	62
1084	28
1085	38
1086	62
1087	60
1088	0
1089	7
1090	0
1091	51
1092	63
1093	53
1094	38
1095	46
1096	0
1097	39
1098	9
1099	20
1100	28
1101	62
1102	23
1103	48
1104	25
1105	0
1106	60
1107	0
1108	64
1109	21
1110	59
1111	21
1112	0
1113	62
1114	0
1115	36
1116	60
1117	18
1118	71
1119	29
1120	48
1121	51
1122	67
1123	39
1124	13
1125	13
1126	0
1127	62
1128	38
1129	69
1130	52
1131	46
1132	4
1133	0
1134	42
1135	20
1136	57
1137	64
1138	38
1139	48
1140	28
1141	34
1142	32
1143	0
1144	20
1145	36
1146	37
1147	0
1148	20
1149	73
1150	45
1151	4
1152	22
1153	37
1154	29
1155	11
1156	43
1157	0
1158	57
1159	63
1160	41
1161	0
1162	13
1163	68
1164	74
1165	46
1166	38
1167	7
1168	0
1169	62
1170	69
1171	71
1172	36
1173	0
1174	51
1175	28
1176	20
1177	38
1178	46
1179	21
1180	0
1181	56
1182	28
1183	36
1184	74
1185	39
1186	13
1187	48
1188	45
1189	21
1190	75
1191	75
1192	0
1193	70
1194	45
1195	66
1196	18
1197	63
1198	56
1199	0
1200	66
1201	62
1202	33
1203	37
1204	33
1205	21
1206	14
1207	50
1208	48
1209	37
1210	38
1211	38
1212	62
1213	60
1214	62
1215	15
1216	14
1217	20
1218	14
1219	42
1220	7
1221	40
1222	15
1223	62
1224	66
1225	11
1226	25
1227	69
1228	45
1229	0
1230	38
1231	62
1232	70
1233	40
1234	16
1235	56
1236	48
1237	46
1238	76
1239	32
1240	67
1241	0
1242	28
1243	71
1244	32
1245	77
1246	28
1247	70
1248	0
1249	76
1250	13
1251	20
1252	14
1253	0
1254	66
1255	4
1256	0
1257	8
1258	38
1259	14
1260	13
1261	67
1262	11
1263	62
1264	13
1265	41
1266	66
1267	80
1268	67
1269	67
1270	7
1271	59
1272	53
1273	0
1274	62
1275	7
1276	60
1277	43
1278	45
1279	62
1280	33
1281	52
1282	28
1283	31
1284	13
1285	0
1286	73
1287	43
1288	41
1289	38
1290	64
1291	4
1292	4
1293	36
1294	0
1295	46
1296	62
1297	14
1298	0
1299	13
1300	0
1301	67
1302	33
1303	40
1304	7
1305	42
1306	72
1307	11
1308	59
1309	8
1310	11
1311	13
1312	56
1313	61
1314	7
1315	11
1316	46
1317	67
1318	67
1319	44
1320	67
1321	45
1322	78
1323	29
1324	46
1325	1
1326	63
1327	59
1328	28
1329	38
1330	0
1331	43
1332	48
1333	62
1334	51
1335	0
1336	51
1337	28
1338	74
1339	0
1340	36
1341	39
1342	7
1343	38
1344	11
1345	13
1346	0
1347	49
1348	51
1349	9
1350	64
1351	4
1352	9
1353	29
1354	0
1355	0
1356	18
1357	62
1358	2
1359	23
1360	0
1361	21
1362	56
1363	0
1364	31
1365	70
1366	52
1367	13
1368	38
1369	20
1370	46
1371	25
1372	38
1373	13
1374	71
1375	0
1376	38
1377	46
1378	67
1379	66
1380	38
1381	0
1382	42
1383	46
1384	0
1385	60
1386	67
1387	66
1388	13
1389	0
1390	13
1391	31
1392	42
1393	34
1394	74
1395	69
1396	0
1397	75
1398	62
1399	63
1400	75
1401	40
1402	62
1403	68
1404	21
1405	4
1406	13
1407	62
1408	48
1409	71
1410	63
1411	68
1412	61
1413	0
1414	63
1415	38
1416	14
1417	67
1418	72
1419	73
1420	64
1421	25
1422	43
1423	62
1424	4
1425	33
1426	75
1427	59
1428	59
1429	0
1430	38
1431	59
1432	20
1433	38
1434	46
1435	46
1436	0
1437	62
1438	63
1439	46
1440	67
1441	4
1442	40
1443	1
1444	40
1445	62
1446	45
1447	0
1448	20
1449	13
1450	7
1451	0
1452	38
1453	13
1454	33
1455	34
1456	60
1457	67
1458	20
1459	51
1460	36
1461	11
1462	4
1463	0
1464	4
1465	33
1466	66
1467	0
1468	70
1469	0
1470	52
1471	29
1472	42
1473	62
1474	63
1475	60
1476	62
1477	67
1478	32
1479	0
1480	28
1481	45
1482	29
1483	33
1484	0
1485	9
1486	33
1487	33
1488	33
1489	46
1490	0
1491	21
1492	0
1493	62
1494	0
1495	71
1496	46
1497	63
1498	78
1499	0
1500	34
1501	56
1502	9
1503	66
1504	21
1505	0
1506	13
1507	23
1508	38
1509	38
1510	39
1511	0
1512	8
1513	13
1514	13
1515	28
1516	38
1517	11
1518	0
1519	27
1520	63
1521	0
1522	75
1523	40
1524	70
1525	7
1526	40
1527	0
1528	0
1529	28
1530	64
1531	52
1532	20
1533	0
1534	9
1535	0
1536	0
1537	48
1538	52
1539	40
1540	64
1541	41
1542	18
1543	63
1544	13
1545	38
1546	20
1547	69
1548	59
1549	38
1550	51
1551	7
1552	38
1553	49
1554	38
1555	18
1556	75
1557	21
1558	64
1559	68
1560	62
1561	68
1562	38
1563	76
1564	0
1565	43
1566	61
1567	56
1568	40
1569	0
1570	45
1571	38
1572	20
1573	69
1574	13
1575	61
1576	13
1577	13
1578	0
1579	13
1580	64
1581	68
1582	75
1583	4
1584	60
1585	38
1586	48
1587	52
1588	47
1589	33
1590	33
1591	48
1592	58
1593	9
1594	29
1595	40
1596	45
1597	53
1598	11
1599	38
1600	64
1601	49
1602	38
1603	0
1604	38
1605	48
1606	0
1607	25
1608	42
1609	0
1610	46
1611	51
1612	38
1613	0
1614	16
1615	56
1616	59
1617	20
1618	20
1619	13
1620	38
1621	9
1622	18
1623	70
1624	67
1625	43
1626	66
1627	28
1628	70
1629	13
1630	77
1631	58
1632	46
1633	21
1634	46
1635	0
1636	49
1637	0
1638	36
1639	66
1640	59
1641	13
1642	75
1643	38
1644	28
1645	13
1646	28
1647	40
1648	28
1649	41
1650	46
1651	21
1652	59
1653	38
1654	28
1655	45
1656	48
1657	60
1658	40
1659	64
1660	59
1661	43
1662	59
1663	38
1664	62
1665	0
1666	13
1667	62
1668	0
1669	38
1670	28
1671	49
1672	0
1673	59
1674	4
1675	59
1676	62
1677	14
1678	60
1679	73
1680	45
1681	77
1682	63
1683	38
1684	66
1685	0
1686	0
1687	36
1688	51
1689	64
1690	75
1691	62
1692	43
1693	62
1694	50
1695	57
1696	22
1697	59
1698	70
1699	45
1700	46
1701	34
1702	4
1703	56
1704	70
1705	62
1706	38
1707	1
1708	45
1709	1
1710	0
1711	67
1712	46
1713	0
1714	0
1715	73
1716	43
1717	0
1718	25
1719	38
1720	59
1721	66
1722	62
1723	62
1724	38
1725	20
1726	73
1727	75
1728	38
1729	74
1730	21
1731	62
1732	28
1733	0
1734	28
1735	49
1736	38
1737	40
1738	67
1739	48
1740	59
1741	1
1742	43
1743	56
1744	20
1745	75
1746	46
1747	62
1748	46
1749	28
1750	13
1751	0
1752	18
1753	59
1754	13
1755	47
1756	0
1757	73
1758	48
1759	0
1760	33
1761	68
1762	38
1763	0
1764	45
1765	0
1766	0
1767	66
1768	0
1769	21
1770	38
1771	8
1772	48
1773	78
1774	60
1775	80
1776	59
1777	75
1778	20
1779	7
1780	56
1781	28
1782	4
1783	62
1784	25
1785	65
1786	36
1787	49
1788	0
1789	15
1790	18
1791	0
1792	29
1793	62
1794	34
1795	21
1796	28
1797	38
1798	40
1799	77
1800	51
1801	4
1802	31
1803	21
1804	39
1805	20
1806	51
1807	65
1808	28
1809	69
1810	18
1811	46
1812	51
1813	45
1814	21
1815	44
1816	43
1817	36
1818	49
1819	49
1820	66
1821	69
1822	70
1823	73
1824	38
1825	40
1826	13
1827	0
1828	0
1829	43
1830	63
1831	32
1832	33
1833	0
1834	0
1835	66
1836	59
1837	18
1838	65
1839	59
1840	28
1841	63
1842	13
1843	46
1844	63
1845	59
1846	62
1847	70
1848	59
1849	59
1850	49
1851	37
1852	72
1853	46
1854	76
1855	34
1856	72
1857	9
1858	0
1859	1
1860	51
1861	62
1862	64
1863	18
1864	14
1865	62
1866	0
1867	69
1868	13
1869	40
1870	72
1871	48
1872	66
1873	43
1874	55
1875	33
1876	63
1877	71
1878	31
1879	1
1880	38
1881	56
1882	63
1883	36
1884	0
1885	67
1886	70
1887	66
1888	0
1889	0
1890	38
1891	49
1892	0
1893	14
1894	64
1895	36
1896	21
1897	75
1898	38
1899	62
1900	0
1901	28
1902	0
1903	0
1904	46
1905	34
1906	0
1907	67
1908	77
1909	28
1910	13
1911	18
1912	0
1913	68
1914	38
1915	11
1916	7
1917	66
1918	20
1919	62
1920	62
1921	36
1922	14
1923	39
1924	20
1925	0
1926	48
1927	0
1928	0
1929	20
1930	49
1931	66
1932	18
1933	72
1934	53
1935	45
1936	53
1937	37
1938	45
1939	48
1940	59
1941	49
1942	34
1943	51
1944	0
1945	48
1946	38
1947	13
1948	64
1949	34
1950	0
1951	20
1952	77
1953	28
1954	71
1955	18
1956	20
1957	0
1958	62
1959	76
1960	0
1961	67
1962	77
1963	42
1964	41
1965	45
1966	46
1967	65
1968	1
1969	0
1970	63
1971	33
1972	14
1973	13
1974	57
1975	54
1976	43
1977	53
1978	68
1979	48
1980	40
1981	64
1982	48
1983	51
1984	13
1985	48
1986	67
1987	43
1988	45
1989	0
1990	0
1991	33
1992	60
1993	72
1994	66
1995	38
1996	68
1997	64
1998	66
1999	0
2000	63
2001	13
2002	46
2003	63
2004	58
2005	69
2006	69
2007	43
2008	38
2009	20
2010	28
2011	63
2012	49
2013	32
2014	0
2015	4
2016	0
2017	45
2018	70
2019	72
2020	67
2021	46
2022	60
2023	38
2024	46
2025	55
2026	40
2027	0
2028	75
2029	45
2030	20
2031	62
2032	37
2033	31
2034	70
2035	38
2036	48
2037	15
2038	70
2039	76
2040	46
2041	38
2042	20
2043	0
2044	13
2045	16
2046	11
2047	0
2048	74
2049	13
2050	57
2051	18
2052	0
2053	65
2054	38
2055	36
2056	28
2057	67
2058	67
2059	40
2060	48
2061	13
2062	45
2063	13
2064	38
2065	63
2066	0
2067	66
2068	59
2069	28
2070	74
2071	0
2072	49
2073	46
2074	1
2075	0
2076	45
2077	7
2078	11
2079	51
2080	11
2081	0
2082	46
2083	28
2084	43
2085	11
2086	63
2087	71
2088	52
2089	75
2090	18
2091	18
2092	75
2093	1
2094	1
2095	46
2096	7
2097	58
2098	0
2099	70
2100	38
2101	20
2102	75
2103	13
2104	66
2105	4
2106	38
2107	74
2108	46
2109	72
2110	67
2111	67
2112	61
2113	0
2114	50
2115	46
2116	0
2117	67
2118	45
2119	64
2120	0
2121	38
2122	67
2123	62
2124	11
2125	32
2126	70
2127	70
2128	62
2129	7
2130	0
2131	32
2132	51
2133	1
2134	41
2135	28
2136	38
2137	62
2138	0
2139	59
2140	25
2141	40
2142	34
2143	38
2144	69
2145	56
2146	13
2147	77
2148	4
2149	28
2150	40
2151	75
2152	38
2153	33
2154	67
2155	62
2156	1
2157	0
2158	41
2159	42
2160	0
2161	0
2162	43
2163	38
2164	39
2165	34
2166	37
2167	50
2168	51
2169	67
2170	0
2171	0
2172	63
2173	72
2174	64
2175	13
2176	46
2177	66
2178	63
2179	45
2180	33
2181	62
2182	0
2183	38
2184	70
2185	4
2186	0
2187	62
2188	60
2189	28
2190	40
2191	56
2192	49
2193	13
2194	9
2195	48
2196	75
2197	28
2198	62
2199	13
2200	0
2201	46
2202	64
2203	63
2204	73
2205	66
2206	67
2207	0
2208	64
2209	36
2210	60
2211	0
2212	74
2213	17
2214	67
2215	46
2216	38
2217	60
2218	13
2219	46
2220	20
2221	48
2222	66
2223	74
2224	34
2225	46
2226	77
2227	51
2228	0
2229	68
2230	77
2231	0
2232	51
2233	13
2234	70
2235	23
2236	44
2237	34
2238	13
2239	63
2240	62
2241	20
2242	62
2243	56
2244	1
2245	60
2246	62
2247	42
2248	66
2249	42
2250	20
2251	18
2252	0
2253	70
2254	48
2255	51
2256	39
2257	69
2258	45
2259	0
2260	63
2261	31
2262	31
2263	38
2264	15
2265	0
2266	43
2267	38
2268	59
2269	0
2270	63
2271	38
2272	51
2273	0
2274	46
2275	40
2276	4
2277	62
2278	59
2279	76
2280	17
2281	44
2282	0
2283	59
2284	63
2285	67
2286	42
2287	49
2288	56
2289	53
2290	0
2291	68
2292	0
2293	29
2294	0
2295	36
2296	16
2297	4
2298	43
2299	63
2300	68
2301	9
2302	0
2303	13
2304	74
2305	63
2306	63
2307	62
2308	0
2309	0
2310	77
2311	52
2312	42
2313	68
2314	17
2315	38
2316	0
2317	0
2318	0
2319	15
2320	67
2321	14
2322	0
2323	67
2324	7
2325	40
2326	67
2327	38
2328	11
2329	14
2330	28
2331	67
2332	0
2333	18
2334	38
2335	28
2336	41
2337	60
2338	0
2339	38
2340	73
2341	13
2342	0
2343	59
2344	28
2345	59
2346	60
2347	0
2348	38
2349	15
2350	13
2351	64
2352	13
2353	46
2354	13
2355	11
2356	23
2357	64
2358	38
2359	43
2360	34
2361	70
2362	73
2363	70
2364	0
2365	0
2366	67
2367	51
2368	63
2369	38
2370	72
2371	7
2372	29
2373	0
2374	40
2375	45
2376	37
2377	46
2378	45
2379	28
2380	11
2381	31
2382	63
2383	39
2384	4
2385	51
2386	38
2387	20
2388	45
2389	11
2390	70
2391	20
2392	45
2393	0
2394	38
2395	45
2396	77
2397	0
2398	48
2399	18
2400	17
2401	75
2402	20
2403	59
2404	32
2405	1
2406	0
2407	62
2408	21
2409	46
2410	0
2411	62
2412	70
2413	48
2414	66
2415	28
2416	62
2417	25
2418	18
2419	66
2420	67
2421	34
2422	45
2423	0
2424	0
2425	21
2426	45
2427	72
2428	0
2429	57
2430	14
2431	21
2432	32
2433	40
2434	64
2435	13
2436	0
2437	20
2438	0
2439	0
2440	36
2441	31
2442	29
2443	62
2444	63
2445	28
2446	46
2447	0
2448	0
2449	11
2450	21
2451	72
2452	9
2453	0
2454	38
2455	13
2456	20
2457	44
2458	62
2459	28
2460	62
2461	74
2462	70
2463	45
2464	33
2465	45
2466	31
2467	0
2468	60
2469	28
2470	51
2471	9
2472	40
2473	44
2474	0
2475	69
2476	16
2477	29
2478	38
2479	78
2480	66
2481	72
2482	78
2483	68
2484	33
2485	33
2486	49
2487	51
2488	23
2489	4
2490	0
2491	0
2492	13
2493	63
2494	59
2495	62
2496	9
2497	63
2498	46
2499	68
2500	25
2501	75
2502	0
2503	63
2504	25
2505	77
2506	62
2507	49
2508	34
2509	66
2510	38
2511	14
2512	56
2513	71
2514	56
2515	48
2516	0
2517	13
2518	2
2519	0
2520	0
2521	0
2522	42
2523	59
2524	64
2525	67
2526	0
2527	0
2528	21
2529	28
2530	0
2531	34
2532	66
2533	0
2534	0
2535	0
2536	78
2537	14
2538	63
2539	14
2540	46
2541	33
2542	66
2543	20
2544	38
2545	75
2546	16
2547	69
2548	66
2549	0
2550	0
2551	45
2552	28
2553	72
2554	38
2555	71
2556	67
2557	52
2558	38
2559	21
2560	76
2561	13
2562	55
2563	25
2564	63
2565	0
2566	0
2567	46
2568	43
2569	18
2570	66
2571	59
2572	63
2573	33
2574	0
2575	74
2576	0
2577	43
2578	62
2579	36
2580	67
2581	67
2582	11
2583	13
2584	72
2585	0
2586	73
2587	62
2588	0
2589	67
2590	62
2591	29
2592	62
2593	31
2594	7
2595	67
2596	45
2597	49
2598	0
2599	38
2600	7
2601	0
2602	33
2603	62
2604	70
2605	67
2606	40
2607	62
2608	13
2609	67
2610	75
2611	0
2612	2
2613	14
2614	28
2615	70
2616	28
2617	9
2618	38
2619	38
2620	51
2621	67
2622	72
2623	15
2624	45
2625	20
2626	0
2627	49
2628	0
2629	69
2630	31
2631	38
2632	46
2633	40
2634	46
2635	13
2636	29
2637	44
2638	48
2639	68
2640	20
2641	38
2642	68
2643	45
2644	66
2645	34
2646	40
2647	34
2648	4
2649	0
2650	44
2651	41
2652	32
2653	0
2654	0
2655	0
2656	56
2657	56
2658	38
2659	13
2660	28
2661	43
2662	66
2663	42
2664	56
2665	0
2666	51
2667	38
2668	8
2669	16
2670	67
2671	0
2672	0
2673	0
2674	77
2675	34
2676	45
2677	45
2678	7
2679	70
2680	0
2681	11
2682	63
2683	45
2684	62
2685	17
2686	48
2687	74
2688	25
2689	0
2690	63
2691	7
2692	46
2693	0
2694	25
2695	60
2696	71
2697	11
2698	15
2699	29
2700	70
2701	13
2702	20
2703	45
2704	15
2705	53
2706	11
2707	69
2708	43
2709	67
2710	44
2711	13
2712	13
2713	66
2714	72
2715	36
2716	33
2717	60
2718	63
2719	9
2720	25
2721	71
2722	59
2723	37
2724	63
2725	70
2726	66
2727	13
2728	0
2729	45
2730	60
2731	46
2732	62
2733	0
2734	53
2735	0
2736	59
2737	57
2738	70
2739	45
2740	69
2741	38
2742	44
2743	49
2744	71
2745	62
2746	75
2747	36
2748	63
2749	75
2750	0
2751	16
2752	62
2753	67
2754	43
2755	11
2756	43
2757	74
2758	11
2759	71
2760	73
2761	29
2762	37
2763	75
2764	20
2765	14
2766	75
2767	40
2768	67
2769	0
2770	45
2771	0
2772	63
2773	49
2774	15
2775	28
2776	11
2777	46
2778	23
2779	62
2780	63
2781	0
2782	28
2783	9
2784	67
2785	0
2786	20
2787	48
2788	4
2789	59
2790	33
2791	13
2792	36
2793	51
2794	0
2795	13
2796	43
2797	9
2798	34
2799	51
2800	68
2801	0
2802	14
2803	0
2804	36
2805	40
2806	1
2807	64
2808	0
2809	57
2810	32
2811	80
2812	62
2813	40
2814	69
2815	20
2816	66
2817	68
2818	46
2819	59
2820	51
2821	66
2822	54
2823	37
2824	4
2825	63
2826	40
2827	29
2828	67
2829	0
2830	62
2831	40
2832	31
2833	46
2834	13
2835	72
2836	15
2837	62
2838	48
2839	66
2840	0
2841	38
2842	21
2843	4
2844	44
2845	48
2846	45
2847	71
2848	31
2849	62
2850	0
2851	7
2852	7
2853	0
2854	18
2855	51
2856	72
2857	69
2858	77
2859	0
2860	62
2861	59
2862	20
2863	45
2864	38
2865	47
2866	33
2867	14
2868	63
2869	67
2870	59
2871	36
2872	68
2873	46
2874	39
2875	0
2876	67
2877	40
2878	63
2879	66
2880	70
2881	33
2882	66
2883	0
2884	29
2885	38
2886	67
2887	18
2888	64
2889	1
2890	0
2891	14
2892	52
2893	42
2894	59
2895	67
2896	0
2897	11
2898	62
2899	34
2900	18
2901	1
2902	0
2903	0
2904	58
2905	76
2906	0
2907	32
2908	0
2909	4
2910	15
2911	40
2912	68
2913	52
2914	38
2915	37
2916	67
2917	67
2918	49
2919	66
2920	0
2921	38
2922	59
2923	36
2924	0
2925	59
2926	13
2927	42
2928	13
2929	49
2930	21
2931	0
2932	51
2933	0
2934	51
2935	64
2936	21
2937	48
2938	20
2939	15
2940	0
2941	61
2942	49
2943	11
2944	49
2945	16
2946	0
2947	45
2948	28
2949	28
2950	32
2951	0
2952	13
2953	62
2954	38
2955	68
2956	13
2957	56
2958	38
2959	70
2960	28
2961	0
2962	8
2963	63
2964	67
2965	43
2966	0
2967	0
2968	67
2969	29
2970	78
2971	71
2972	42
2973	63
2974	0
2975	31
2976	11
2977	1
2978	0
2979	32
2980	46
2981	40
2982	65
2983	70
2984	41
2985	18
2986	69
2987	32
2988	45
2989	4
2990	38
2991	42
2992	78
2993	4
2994	0
2995	66
2996	0
2997	43
2998	38
2999	63
